# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.remove
# Parameters: (fullyRandom = true, mapSizeDividedBy16000 = 1)

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 5
# Warmup Iteration   1: 11.794 ops/s
# Warmup Iteration   2: 13.928 ops/s
# Warmup Iteration   3: 19.080 ops/s
# Warmup Iteration   4: 19.137 ops/s
# Warmup Iteration   5: 19.103 ops/s
# Warmup Iteration   6: 19.075 ops/s
# Warmup Iteration   7: 18.996 ops/s
# Warmup Iteration   8: 19.031 ops/s
# Warmup Iteration   9: 18.971 ops/s
# Warmup Iteration  10: 18.951 ops/s
# Warmup Iteration  11: 18.976 ops/s
# Warmup Iteration  12: 18.961 ops/s
# Warmup Iteration  13: 18.978 ops/s
# Warmup Iteration  14: 18.929 ops/s
# Warmup Iteration  15: 18.991 ops/s
# Warmup Iteration  16: 18.978 ops/s
# Warmup Iteration  17: 18.995 ops/s
# Warmup Iteration  18: 19.012 ops/s
# Warmup Iteration  19: 18.989 ops/s
# Warmup Iteration  20: 18.949 ops/s
# Warmup Iteration   8: 2.313 ops/s
# Warmup Iteration   9: 2.303 ops/s
# Warmup Iteration  10: 1.990 ops/s
# Warmup Iteration  11: 1.857 ops/s
# Warmup Iteration  12: 2.256 ops/s
# Warmup Iteration  13: 2.300 ops/s
# Warmup Iteration  14: 2.317 ops/s
# Warmup Iteration  15: 2.309 ops/s
# Warmup Iteration  16: 2.313 ops/s
# Warmup Iteration  17: 2.306 ops/s
# Warmup Iteration  18: 2.225 ops/s
# Warmup Iteration  19: 2.311 ops/s
# Warmup Iteration  20: 2.302 ops/s
Iteration   1: 2.311 ops/s
Iteration   2: 1.983 ops/s
Iteration   3: 2.106 ops/s
Iteration   4: 2.310 ops/s
Iteration   5: 2.308 ops/s
Iteration   6: 2.235 ops/s
Iteration   7: 2.306 ops/s
Iteration   8: 2.306 ops/s
Iteration   9: 2.262 ops/s
Iteration  10: 2.309 ops/s

# Run progress: 38.00% complete, ETA 00:17:12
# Fork: 5 of 5
# Warmup Iteration   1: 1.761 ops/s
# Warmup Iteration   2: 2.172 ops/s
# Warmup Iteration   3: 2.064 ops/s
# Warmup Iteration   4: 2.253 ops/s
# Warmup Iteration   5: 2.130 ops/s
# Warmup Iteration   6: 2.174 ops/s
# Warmup Iteration   7: 2.326 ops/s
# Warmup Iteration   8: 2.321 ops/s
# Warmup Iteration   9: 2.320 ops/s
# Warmup Iteration  10: 2.061 ops/s
# Warmup Iteration  11: 2.080 ops/s
# Warmup Iteration  12: 2.243 ops/s
# Warmup Iteration  13: 1.900 ops/s
# Warmup Iteration  14: 2.320 ops/s
# Warmup Iteration  15: 2.324 ops/s
# Warmup Iteration  16: 2.312 ops/s
# Warmup Iteration  17: 2.312 ops/s
# Warmup Iteration  18: 2.329 ops/s
# Warmup Iteration  19: 2.309 ops/s
# Warmup Iteration  20: 2.327 ops/s
Iteration   1: 2.324 ops/s
Iteration   2: 2.302 ops/s
Iteration   3: 2.172 ops/s
Iteration   4: 2.271 ops/s
Iteration   5: 2.320 ops/s
Iteration   6: 2.325 ops/s
Iteration   7: 2.313 ops/s
Iteration   8: 2.314 ops/s
Iteration   9: 2.321 ops/s
Iteration  10: 2.311 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.remove":
  2.287 ±(99.9%) 0.029 ops/s [Average]
  (min, avg, max) = (1.983, 2.287, 2.325), stdev = 0.059
  CI (99.9%): [2.257, 2.316] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.remove
# Parameters: (fullyRandom = true, mapSizeDividedBy16000 = 100000)

# Run progress: 40.00% complete, ETA 00:16:49
# Fork: 1 of 5
# Warmup Iteration   1: 2.153 ops/s
# Warmup Iteration   2: 2.367 ops/s
# Warmup Iteration   3: 2.341 ops/s
# Warmup Iteration   4: 2.433 ops/s
# Warmup Iteration   5: 2.138 ops/s
# Warmup Iteration   6: 2.165 ops/s
# Warmup Iteration   7: 2.207 ops/s
# Warmup Iteration   8: 2.397 ops/s
# Warmup Iteration   9: 2.409 ops/s
# Warmup Iteration  10: 2.236 ops/s
# Warmup Iteration  11: 2.420 ops/s
# Warmup Iteration  12: 2.408 ops/s
# Warmup Iteration  13: 2.302 ops/s
# Warmup Iteration  14: 2.286 ops/s
# Warmup Iteration  15: 2.358 ops/s
# Warmup Iteration  16: 2.413 ops/s
# Warmup Iteration  17: 2.395 ops/s
# Warmup Iteration  18: 2.427 ops/s
# Warmup Iteration  19: 2.427 ops/s
# Warmup Iteration  20: 2.394 ops/s
Iteration   1: 2.430 ops/s
Iteration   2: 2.417 ops/s
Iteration   3: 2.428 ops/s
Iteration   4: 2.397 ops/s
Iteration   5: 2.269 ops/s
Iteration   6: 2.296 ops/s
Iteration   7: 1.992 ops/s
Iteration   8: 2.337 ops/s
Iteration   9: 2.433 ops/s
Iteration  10: 2.432 ops/s

# Run progress: 42.00% complete, ETA 00:16:24
# Fork: 2 of 5
# Warmup Iteration   1: 2.138 ops/s
# Warmup Iteration   2: 2.340 ops/s
# Warmup Iteration   3: 2.340 ops/s
# Warmup Iteration   4: 2.426 ops/s
# Warmup Iteration   5: 2.171 ops/s
# Warmup Iteration   6: 2.392 ops/s
# Warmup Iteration   7: 2.249 ops/s
# Warmup Iteration   8: 2.379 ops/s
# Warmup Iteration   9: 2.434 ops/s
# Warmup Iteration  10: 2.422 ops/s
# Warmup Iteration  11: 2.415 ops/s
# Warmup Iteration  12: 2.243 ops/s
# Warmup Iteration  13: 2.093 ops/s
# Warmup Iteration  14: 2.217 ops/s
# Warmup Iteration  15: 2.269 ops/s
# Warmup Iteration  16: 2.428 ops/s
# Warmup Iteration  17: 2.433 ops/s
# Warmup Iteration  18: 2.396 ops/s
# Warmup Iteration  19: 2.280 ops/s
# Warmup Iteration  20: 2.406 ops/s
Iteration   1: 2.406 ops/s
Iteration   2: 2.427 ops/s
Iteration   3: 2.424 ops/s
Iteration   4: 2.426 ops/s
Iteration   5: 2.304 ops/s
Iteration   6: 2.255 ops/s
Iteration   7: 2.242 ops/s
Iteration   8: 2.407 ops/s
Iteration   9: 2.404 ops/s
Iteration  10: 2.417 ops/s

# Run progress: 44.00% complete, ETA 00:15:58
# Fork: 3 of 5
# Warmup Iteration   1: 2.342 ops/s
# Warmup Iteration   2: 2.605 ops/s
# Warmup Iteration   3: 2.630 ops/s
# Warmup Iteration   4: 2.754 ops/s
# Warmup Iteration   5: 2.424 ops/s
# Warmup Iteration   6: 2.695 ops/s
# Warmup Iteration   7: 2.538 ops/s
# Warmup Iteration   8: 2.677 ops/s
# Warmup Iteration   9: 2.688 ops/s
# Warmup Iteration  10: 2.624 ops/s
# Warmup Iteration  11: 2.726 ops/s
# Warmup Iteration  12: 2.747 ops/s
# Warmup Iteration  13: 2.609 ops/s
# Warmup Iteration  14: 2.535 ops/s
# Warmup Iteration  15: 2.553 ops/s
# Warmup Iteration  16: 2.754 ops/s
# Warmup Iteration  17: 2.742 ops/s
# Warmup Iteration  18: 2.707 ops/s
# Warmup Iteration  19: 2.724 ops/s
# Warmup Iteration  20: 2.733 ops/s
Iteration   1: 2.721 ops/s
Iteration   2: 2.621 ops/s
Iteration   3: 2.756 ops/s
Iteration   4: 2.747 ops/s
Iteration   5: 2.450 ops/s
Iteration   6: 2.431 ops/s
Iteration   7: 2.510 ops/s
Iteration   8: 2.725 ops/s
Iteration   9: 2.721 ops/s
Iteration  10: 2.739 ops/s

# Run progress: 46.00% complete, ETA 00:15:26
# Fork: 4 of 5
# Warmup Iteration   1: 2.307 ops/s
# Warmup Iteration   2: 2.562 ops/s
# Warmup Iteration   3: 2.554 ops/s
# Warmup Iteration   4: 2.664 ops/s
# Warmup Iteration   5: 2.357 ops/s
# Warmup Iteration   6: 2.619 ops/s
# Warmup Iteration   7: 2.451 ops/s
# Warmup Iteration   8: 2.599 ops/s
# Warmup Iteration   9: 2.655 ops/s
# Warmup Iteration  10: 2.649 ops/s
# Warmup Iteration  11: 2.647 ops/s
# Warmup Iteration  12: 2.662 ops/s
# Warmup Iteration  13: 2.544 ops/s
# Warmup Iteration  14: 2.462 ops/s
# Warmup Iteration  15: 2.544 ops/s
# Warmup Iteration  16: 2.552 ops/s
# Warmup Iteration  17: 2.638 ops/s
# Warmup Iteration  18: 2.664 ops/s
# Warmup Iteration  19: 2.662 ops/s
# Warmup Iteration  20: 2.532 ops/s
Iteration   1: 2.638 ops/s
Iteration   2: 2.633 ops/s
Iteration   3: 2.432 ops/s
Iteration   4: 2.473 ops/s
Iteration   5: 2.498 ops/s
Iteration   6: 2.488 ops/s
Iteration   7: 2.627 ops/s
Iteration   8: 2.431 ops/s
Iteration   9: 2.625 ops/s
Iteration  10: 2.665 ops/s

# Run progress: 48.00% complete, ETA 00:14:55
# Fork: 5 of 5
# Warmup Iteration   1: 2.139 ops/s
# Warmup Iteration   2: 2.534 ops/s
# Warmup Iteration   3: 2.526 ops/s
# Warmup Iteration   4: 2.641 ops/s
# Warmup Iteration   5: 2.347 ops/s
# Warmup Iteration   6: 2.399 ops/s
# Warmup Iteration   7: 2.286 ops/s
# Warmup Iteration   8: 2.575 ops/s
# Warmup Iteration   9: 2.641 ops/s
# Warmup Iteration  10: 2.624 ops/s
# Warmup Iteration  11: 2.629 ops/s
# Warmup Iteration  12: 2.642 ops/s
# Warmup Iteration  13: 2.524 ops/s
# Warmup Iteration  14: 2.439 ops/s
# Warmup Iteration  15: 2.454 ops/s
# Warmup Iteration  16: 2.641 ops/s
# Warmup Iteration  17: 2.646 ops/s
# Warmup Iteration  18: 2.596 ops/s
# Warmup Iteration  19: 2.611 ops/s
# Warmup Iteration  20: 2.635 ops/s
Iteration   1: 2.605 ops/s
Iteration   2: 2.635 ops/s
Iteration   3: 2.642 ops/s
Iteration   4: 2.638 ops/s
Iteration   5: 2.498 ops/s
Iteration   6: 2.440 ops/s
Iteration   7: 2.593 ops/s
Iteration   8: 2.644 ops/s
Iteration   9: 2.617 ops/s
Iteration  10: 2.642 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.remove":
  2.501 ±(99.9%) 0.078 ops/s [Average]
  (min, avg, max) = (1.992, 2.501, 2.756), stdev = 0.158
  CI (99.9%): [2.422, 2.579] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.remove
# Parameters: (fullyRandom = false, mapSizeDividedBy16000 = 1)

# Run progress: 50.00% complete, ETA 00:14:23
# Fork: 1 of 5
# Warmup Iteration   1: 7.295 ops/s
# Warmup Iteration   2: 7.817 ops/s
# Warmup Iteration   3: 8.760 ops/s
# Warmup Iteration   4: 9.001 ops/s
# Warmup Iteration   5: 8.996 ops/s
# Warmup Iteration   6: 8.983 ops/s
# Warmup Iteration   7: 8.943 ops/s
# Warmup Iteration   8: 8.945 ops/s
# Warmup Iteration   9: 8.932 ops/s
# Warmup Iteration  10: 8.928 ops/s
# Warmup Iteration  11: 8.902 ops/s
# Warmup Iteration  12: 8.883 ops/s
# Warmup Iteration  13: 8.852 ops/s
# Warmup Iteration  14: 8.898 ops/s
# Warmup Iteration  15: 8.908 ops/s
# Warmup Iteration  16: 8.874 ops/s
# Warmup Iteration  17: 8.876 ops/s
# Warmup Iteration  18: 8.852 ops/s
# Warmup Iteration  19: 8.871 ops/s
# Warmup Iteration  20: 8.854 ops/s
Iteration   1: 8.855 ops/s
Iteration   2: 8.866 ops/s
Iteration   3: 8.726 ops/s
Iteration   4: 8.894 ops/s
Iteration   5: 8.839 ops/s
Iteration   6: 8.810 ops/s
Iteration   7: 8.838 ops/s
Iteration   8: 8.822 ops/s
Iteration   9: 8.861 ops/s
Iteration  10: 8.843 ops/s

# Run progress: 52.00% complete, ETA 00:13:45
# Fork: 2 of 5
# Warmup Iteration   1: 7.281 ops/s
# Warmup Iteration   2: 7.650 ops/s
# Warmup Iteration   3: 8.687 ops/s
# Warmup Iteration   4: 8.731 ops/s
# Warmup Iteration   5: 8.706 ops/s
# Warmup Iteration   6: 8.732 ops/s
# Warmup Iteration   7: 8.704 ops/s
# Warmup Iteration   8: 8.563 ops/s
# Warmup Iteration   9: 8.648 ops/s
# Warmup Iteration  10: 8.692 ops/s
# Warmup Iteration  11: 8.691 ops/s
# Warmup Iteration  12: 8.690 ops/s
# Warmup Iteration  13: 8.646 ops/s
# Warmup Iteration  14: 8.665 ops/s
# Warmup Iteration  15: 8.674 ops/s
# Warmup Iteration  16: 8.644 ops/s
# Warmup Iteration  17: 8.669 ops/s
# Warmup Iteration  18: 8.647 ops/s
# Warmup Iteration  19: 8.650 ops/s
# Warmup Iteration  20: 8.668 ops/s
Iteration   1: 8.644 ops/s
Iteration   2: 8.634 ops/s
Iteration   3: 8.535 ops/s
Iteration   4: 8.615 ops/s
Iteration   5: 8.658 ops/s
Iteration   6: 8.654 ops/s
Iteration   7: 8.636 ops/s
Iteration   8: 8.629 ops/s
Iteration   9: 8.638 ops/s
Iteration  10: 8.561 ops/s

# Run progress: 54.00% complete, ETA 00:13:08
# Fork: 3 of 5
# Warmup Iteration   1: 7.366 ops/s
# Warmup Iteration   2: 7.849 ops/s
# Warmup Iteration   3: 9.063 ops/s
# Warmup Iteration   4: 9.076 ops/s
# Warmup Iteration   5: 9.051 ops/s
# Warmup Iteration   6: 9.030 ops/s
# Warmup Iteration   7: 9.033 ops/s
# Warmup Iteration   8: 9.054 ops/s
# Warmup Iteration   9: 9.031 ops/s
# Warmup Iteration  10: 9.023 ops/s
# Warmup Iteration  11: 8.984 ops/s
# Warmup Iteration  12: 8.981 ops/s
# Warmup Iteration  13: 8.979 ops/s
# Warmup Iteration  14: 8.974 ops/s
# Warmup Iteration  15: 9.009 ops/s
# Warmup Iteration  16: 8.968 ops/s
# Warmup Iteration  17: 8.972 ops/s
# Warmup Iteration  18: 9.016 ops/s
# Warmup Iteration  19: 8.991 ops/s
# Warmup Iteration  20: 8.990 ops/s
Iteration   1: 9.007 ops/s
Iteration   2: 8.990 ops/s
Iteration   3: 9.003 ops/s
Iteration   4: 8.941 ops/s
Iteration   5: 8.992 ops/s
Iteration   6: 9.030 ops/s
Iteration   7: 8.992 ops/s
Iteration   8: 8.991 ops/s
Iteration   9: 8.966 ops/s
Iteration  10: 9.021 ops/s

# Run progress: 56.00% complete, ETA 00:12:32
# Fork: 4 of 5
# Warmup Iteration   1: 7.366 ops/s
# Warmup Iteration   2: 7.985 ops/s
# Warmup Iteration   3: 9.188 ops/s
# Warmup Iteration   4: 9.226 ops/s
# Warmup Iteration   5: 9.155 ops/s
# Warmup Iteration   6: 9.102 ops/s
# Warmup Iteration   7: 9.148 ops/s
# Warmup Iteration   8: 9.151 ops/s
# Warmup Iteration   9: 9.135 ops/s
# Warmup Iteration  10: 9.119 ops/s
# Warmup Iteration  11: 9.072 ops/s
# Warmup Iteration  12: 9.056 ops/s
# Warmup Iteration  13: 9.078 ops/s
# Warmup Iteration  14: 9.074 ops/s
# Warmup Iteration  15: 9.047 ops/s
# Warmup Iteration  16: 8.869 ops/s
# Warmup Iteration  17: 9.028 ops/s
# Warmup Iteration  18: 9.059 ops/s
# Warmup Iteration  19: 9.102 ops/s
# Warmup Iteration  20: 9.098 ops/s
Iteration   1: 9.090 ops/s
Iteration   2: 9.068 ops/s
Iteration   3: 9.075 ops/s
Iteration   4: 9.086 ops/s
Iteration   5: 9.080 ops/s
Iteration   6: 9.090 ops/s
Iteration   7: 9.095 ops/s
Iteration   8: 9.099 ops/s
Iteration   9: 9.071 ops/s
Iteration  10: 9.096 ops/s

# Run progress: 58.00% complete, ETA 00:11:57
# Fork: 5 of 5
# Warmup Iteration   1: 7.305 ops/s
# Warmup Iteration   2: 7.802 ops/s
# Warmup Iteration   3: 8.762 ops/s
# Warmup Iteration   4: 8.793 ops/s
# Warmup Iteration   5: 8.768 ops/s
# Warmup Iteration   6: 8.782 ops/s
# Warmup Iteration   7: 8.744 ops/s
# Warmup Iteration   8: 8.751 ops/s
# Warmup Iteration   9: 8.760 ops/s
# Warmup Iteration  10: 8.726 ops/s
# Warmup Iteration  11: 8.743 ops/s
# Warmup Iteration  12: 8.639 ops/s
# Warmup Iteration  13: 8.596 ops/s
# Warmup Iteration  14: 8.682 ops/s
# Warmup Iteration  15: 8.664 ops/s
# Warmup Iteration  16: 8.689 ops/s
# Warmup Iteration  17: 8.676 ops/s
# Warmup Iteration  18: 8.661 ops/s
# Warmup Iteration  19: 8.658 ops/s
# Warmup Iteration  20: 8.679 ops/s
Iteration   1: 8.659 ops/s
Iteration   2: 8.621 ops/s
Iteration   3: 8.647 ops/s
Iteration   4: 8.645 ops/s
Iteration   5: 8.672 ops/s
Iteration   6: 8.675 ops/s
Iteration   7: 8.668 ops/s
Iteration   8: 8.693 ops/s
Iteration   9: 8.676 ops/s
Iteration  10: 8.661 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.remove":
  8.839 ±(99.9%) 0.092 ops/s [Average]
  (min, avg, max) = (8.535, 8.839, 9.099), stdev = 0.185
  CI (99.9%): [8.747, 8.931] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.remove
# Parameters: (fullyRandom = false, mapSizeDividedBy16000 = 10)

# Run progress: 60.00% complete, ETA 00:11:21
# Fork: 1 of 5
# Warmup Iteration   1: 5.613 ops/s
# Warmup Iteration   2: 6.128 ops/s
# Warmup Iteration   3: 6.630 ops/s
# Warmup Iteration   4: 6.667 ops/s
# Warmup Iteration   5: 6.627 ops/s
# Warmup Iteration   6: 6.664 ops/s
# Warmup Iteration   7: 6.660 ops/s
# Warmup Iteration   8: 6.657 ops/s
# Warmup Iteration   9: 6.656 ops/s
# Warmup Iteration  10: 6.647 ops/s
# Warmup Iteration  11: 6.669 ops/s
# Warmup Iteration  12: 6.662 ops/s
# Warmup Iteration  13: 6.653 ops/s
# Warmup Iteration  14: 6.663 ops/s
# Warmup Iteration  15: 6.642 ops/s
# Warmup Iteration  16: 6.677 ops/s
# Warmup Iteration  17: 6.664 ops/s
# Warmup Iteration  18: 6.655 ops/s
# Warmup Iteration  19: 6.674 ops/s
# Warmup Iteration  20: 6.676 ops/s
Iteration   1: 6.674 ops/s
Iteration   2: 6.648 ops/s
Iteration   3: 6.585 ops/s
Iteration   4: 6.661 ops/s
Iteration   5: 6.611 ops/s
Iteration   6: 6.628 ops/s
Iteration   7: 6.626 ops/s
Iteration   8: 6.663 ops/s
Iteration   9: 6.667 ops/s
Iteration  10: 6.651 ops/s

# Run progress: 62.00% complete, ETA 00:10:46
# Fork: 2 of 5
# Warmup Iteration   1: 5.669 ops/s
# Warmup Iteration   2: 6.148 ops/s
# Warmup Iteration   3: 6.706 ops/s
# Warmup Iteration   4: 6.706 ops/s
# Warmup Iteration   5: 6.701 ops/s
# Warmup Iteration   6: 6.696 ops/s
# Warmup Iteration   7: 6.696 ops/s
# Warmup Iteration   8: 6.689 ops/s
# Warmup Iteration   9: 6.697 ops/s
# Warmup Iteration  10: 6.679 ops/s
# Warmup Iteration  11: 6.686 ops/s
# Warmup Iteration  12: 6.701 ops/s
# Warmup Iteration  13: 6.691 ops/s
# Warmup Iteration  14: 6.690 ops/s
# Warmup Iteration  15: 6.678 ops/s
# Warmup Iteration  16: 6.688 ops/s
# Warmup Iteration  17: 6.697 ops/s
# Warmup Iteration  18: 6.696 ops/s
# Warmup Iteration  19: 6.688 ops/s
# Warmup Iteration  20: 6.691 ops/s
Iteration   1: 6.685 ops/s
Iteration   2: 6.695 ops/s
Iteration   3: 6.693 ops/s
Iteration   4: 6.694 ops/s
Iteration   5: 6.692 ops/s
Iteration   6: 6.702 ops/s
Iteration   7: 6.692 ops/s
Iteration   8: 6.688 ops/s
Iteration   9: 6.700 ops/s
Iteration  10: 6.685 ops/s

# Run progress: 64.00% complete, ETA 00:10:10
# Fork: 3 of 5
# Warmup Iteration   1: 5.588 ops/s
# Warmup Iteration   2: 6.122 ops/s
# Warmup Iteration   3: 6.647 ops/s
# Warmup Iteration   4: 6.649 ops/s
# Warmup Iteration   5: 6.637 ops/s
# Warmup Iteration   6: 6.650 ops/s
# Warmup Iteration   7: 6.645 ops/s
# Warmup Iteration   8: 6.632 ops/s
# Warmup Iteration   9: 6.641 ops/s
# Warmup Iteration  10: 6.630 ops/s
# Warmup Iteration  11: 6.619 ops/s
# Warmup Iteration  12: 6.638 ops/s
# Warmup Iteration  13: 6.628 ops/s
# Warmup Iteration  14: 6.635 ops/s
# Warmup Iteration  15: 6.619 ops/s
# Warmup Iteration  16: 6.642 ops/s
# Warmup Iteration  17: 6.636 ops/s
# Warmup Iteration  18: 6.630 ops/s
# Warmup Iteration  19: 6.641 ops/s
# Warmup Iteration  20: 6.540 ops/s
Iteration   1: 6.623 ops/s
Iteration   2: 6.578 ops/s
Iteration   3: 6.597 ops/s
Iteration   4: 6.600 ops/s
Iteration   5: 6.631 ops/s
Iteration   6: 6.623 ops/s
Iteration   7: 6.642 ops/s
Iteration   8: 6.623 ops/s
Iteration   9: 6.621 ops/s
Iteration  10: 6.625 ops/s

# Run progress: 66.00% complete, ETA 00:09:36
# Fork: 4 of 5
# Warmup Iteration   1: 5.695 ops/s
# Warmup Iteration   2: 6.344 ops/s
# Warmup Iteration   3: 6.894 ops/s
# Warmup Iteration   4: 6.825 ops/s
# Warmup Iteration   5: 6.874 ops/s
# Warmup Iteration   6: 6.880 ops/s
# Warmup Iteration   7: 6.874 ops/s
# Warmup Iteration   8: 6.862 ops/s
# Warmup Iteration   9: 6.876 ops/s
# Warmup Iteration  10: 6.828 ops/s
# Warmup Iteration  11: 6.878 ops/s
# Warmup Iteration  12: 6.852 ops/s
# Warmup Iteration  13: 6.883 ops/s
# Warmup Iteration  14: 6.887 ops/s
# Warmup Iteration  15: 6.888 ops/s
# Warmup Iteration  16: 6.887 ops/s
# Warmup Iteration  17: 6.894 ops/s
# Warmup Iteration  18: 6.886 ops/s
# Warmup Iteration  19: 6.887 ops/s
# Warmup Iteration  20: 6.887 ops/s
Iteration   1: 6.838 ops/s
Iteration   2: 6.897 ops/s
Iteration   3: 6.892 ops/s
Iteration   4: 6.883 ops/s
Iteration   5: 6.879 ops/s
Iteration   6: 6.882 ops/s
Iteration   7: 6.884 ops/s
Iteration   8: 6.890 ops/s
Iteration   9: 6.889 ops/s
Iteration  10: 6.881 ops/s

# Run progress: 68.00% complete, ETA 00:09:00
# Fork: 5 of 5
# Warmup Iteration   1: 5.733 ops/s
# Warmup Iteration   2: 6.379 ops/s
# Warmup Iteration   3: 6.970 ops/s
# Warmup Iteration   4: 6.968 ops/s
# Warmup Iteration   5: 6.962 ops/s
# Warmup Iteration   6: 6.951 ops/s
# Warmup Iteration   7: 6.959 ops/s
# Warmup Iteration   8: 6.942 ops/s
# Warmup Iteration   9: 6.959 ops/s
# Warmup Iteration  10: 6.907 ops/s
# Warmup Iteration  11: 6.853 ops/s
# Warmup Iteration  12: 6.943 ops/s
# Warmup Iteration  13: 6.947 ops/s
# Warmup Iteration  14: 6.935 ops/s
# Warmup Iteration  15: 6.957 ops/s
# Warmup Iteration  16: 6.945 ops/s
# Warmup Iteration  17: 6.894 ops/s
# Warmup Iteration  18: 6.939 ops/s
# Warmup Iteration  19: 6.944 ops/s
# Warmup Iteration  20: 6.933 ops/s
Iteration   1: 6.946 ops/s
Iteration   2: 6.866 ops/s
Iteration   3: 6.943 ops/s
Iteration   4: 6.945 ops/s
Iteration   5: 6.943 ops/s
Iteration   6: 6.934 ops/s
Iteration   7: 6.964 ops/s
Iteration   8: 6.942 ops/s
Iteration   9: 6.942 ops/s
Iteration  10: 6.949 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.remove":
  6.754 ±(99.9%) 0.066 ops/s [Average]
  (min, avg, max) = (6.578, 6.754, 6.964), stdev = 0.133
  CI (99.9%): [6.688, 6.820] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.remove
# Parameters: (fullyRandom = false, mapSizeDividedBy16000 = 100)

# Run progress: 70.00% complete, ETA 00:08:25
# Fork: 1 of 5
# Warmup Iteration   1: 3.123 ops/s
# Warmup Iteration   2: 3.372 ops/s
# Warmup Iteration   3: 3.445 ops/s
# Warmup Iteration   4: 3.460 ops/s
# Warmup Iteration   5: 3.453 ops/s
# Warmup Iteration   6: 3.449 ops/s
# Warmup Iteration   7: 3.409 ops/s
# Warmup Iteration   8: 3.432 ops/s
# Warmup Iteration   9: 3.443 ops/s
# Warmup Iteration  10: 3.448 ops/s
# Warmup Iteration  11: 3.431 ops/s
# Warmup Iteration  12: 3.437 ops/s
# Warmup Iteration  13: 3.426 ops/s
# Warmup Iteration  14: 3.436 ops/s
# Warmup Iteration  15: 3.434 ops/s
# Warmup Iteration  16: 3.432 ops/s
# Warmup Iteration  17: 3.432 ops/s
# Warmup Iteration  18: 3.432 ops/s
# Warmup Iteration  19: 3.437 ops/s
# Warmup Iteration  20: 3.429 ops/s
Iteration   1: 3.428 ops/s
Iteration   2: 3.434 ops/s
Iteration   3: 3.429 ops/s
Iteration   4: 3.431 ops/s
Iteration   5: 3.426 ops/s
Iteration   6: 3.451 ops/s
Iteration   7: 3.437 ops/s
Iteration   8: 3.437 ops/s
Iteration   9: 3.415 ops/s
Iteration  10: 3.386 ops/s

# Run progress: 72.00% complete, ETA 00:07:52
# Fork: 2 of 5
# Warmup Iteration   1: 3.192 ops/s
# Warmup Iteration   2: 3.408 ops/s
# Warmup Iteration   3: 3.466 ops/s
# Warmup Iteration   4: 3.474 ops/s
# Warmup Iteration   5: 3.462 ops/s
# Warmup Iteration   6: 3.453 ops/s
# Warmup Iteration   7: 3.446 ops/s
# Warmup Iteration   8: 3.450 ops/s
# Warmup Iteration   9: 3.451 ops/s
# Warmup Iteration  10: 3.452 ops/s
