# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.presizedPut
# Parameters: (fullyRandom = true, mapSizeDividedBy16000 = 1)

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 5
# Warmup Iteration   1: 3.607 ops/s
# Warmup Iteration   2: 4.817 ops/s
# Warmup Iteration   3: 4.865 ops/s
# Warmup Iteration   4: 4.851 ops/s
# Warmup Iteration   5: 4.838 ops/s
# Warmup Iteration   6: 4.853 ops/s
# Warmup Iteration   7: 4.843 ops/s
# Warmup Iteration   8: 4.848 ops/s
# Warmup Iteration   9: 4.844 ops/s
# Warmup Iteration  10: 4.839 ops/s
# Warmup Iteration  11: 4.863 ops/s
# Warmup Iteration  12: 4.816 ops/s
# Warmup Iteration  13: 4.840 ops/s
# Warmup Iteration  14: 4.852 ops/s
# Warmup Iteration  15: 4.837 ops/s
# Warmup Iteration  16: 4.847 ops/s
# Warmup Iteration  17: 4.848 ops/s
# Warmup Iteration  18: 4.832 ops/s
# Warmup Iteration  19: 4.853 ops/s
# Warmup Iteration  20: 4.820 ops/s
# Warmup Iteration   7: 1.419 ops/s
# Warmup Iteration   8: 1.297 ops/s
# Warmup Iteration   9: 1.515 ops/s
# Warmup Iteration  10: 1.510 ops/s
# Warmup Iteration  11: 1.492 ops/s
# Warmup Iteration  12: 1.513 ops/s
# Warmup Iteration  13: 1.511 ops/s
# Warmup Iteration  14: 1.416 ops/s
# Warmup Iteration  15: 1.405 ops/s
# Warmup Iteration  16: 1.514 ops/s
# Warmup Iteration  17: 1.514 ops/s
# Warmup Iteration  18: 1.488 ops/s
# Warmup Iteration  19: 1.511 ops/s
# Warmup Iteration  20: 1.510 ops/s
Iteration   1: 1.504 ops/s
Iteration   2: 1.381 ops/s
Iteration   3: 1.508 ops/s
Iteration   4: 1.511 ops/s
Iteration   5: 1.499 ops/s
Iteration   6: 1.513 ops/s
Iteration   7: 1.359 ops/s
Iteration   8: 1.365 ops/s
Iteration   9: 1.510 ops/s
Iteration  10: 1.512 ops/s

# Run progress: 38.00% complete, ETA 00:18:11
# Fork: 5 of 5
# Warmup Iteration   1: 1.289 ops/s
# Warmup Iteration   2: 1.418 ops/s
# Warmup Iteration   3: 1.500 ops/s
# Warmup Iteration   4: 1.343 ops/s
# Warmup Iteration   5: 1.519 ops/s
# Warmup Iteration   6: 1.500 ops/s
# Warmup Iteration   7: 1.427 ops/s
# Warmup Iteration   8: 1.274 ops/s
# Warmup Iteration   9: 1.445 ops/s
# Warmup Iteration  10: 1.518 ops/s
# Warmup Iteration  11: 1.325 ops/s
# Warmup Iteration  12: 1.522 ops/s
# Warmup Iteration  13: 1.516 ops/s
# Warmup Iteration  14: 1.298 ops/s
# Warmup Iteration  15: 1.416 ops/s
# Warmup Iteration  16: 1.524 ops/s
# Warmup Iteration  17: 1.521 ops/s
# Warmup Iteration  18: 1.491 ops/s
# Warmup Iteration  19: 1.520 ops/s
# Warmup Iteration  20: 1.514 ops/s
Iteration   1: 1.511 ops/s
Iteration   2: 1.459 ops/s
Iteration   3: 1.359 ops/s
Iteration   4: 1.520 ops/s
Iteration   5: 1.502 ops/s
Iteration   6: 1.521 ops/s
Iteration   7: 1.521 ops/s
Iteration   8: 1.509 ops/s
Iteration   9: 1.373 ops/s
Iteration  10: 1.517 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.presizedPut":
  1.475 ±(99.9%) 0.034 ops/s [Average]
  (min, avg, max) = (1.147, 1.475, 1.523), stdev = 0.068
  CI (99.9%): [1.441, 1.509] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.presizedPut
# Parameters: (fullyRandom = true, mapSizeDividedBy16000 = 100000)

# Run progress: 40.00% complete, ETA 00:17:45
# Fork: 1 of 5
# Warmup Iteration   1: 1.509 ops/s
# Warmup Iteration   2: 1.508 ops/s
# Warmup Iteration   3: 1.429 ops/s
# Warmup Iteration   4: 1.622 ops/s
# Warmup Iteration   5: 1.670 ops/s
# Warmup Iteration   6: 1.551 ops/s
# Warmup Iteration   7: 1.688 ops/s
# Warmup Iteration   8: 1.565 ops/s
# Warmup Iteration   9: 1.685 ops/s
# Warmup Iteration  10: 1.666 ops/s
# Warmup Iteration  11: 1.548 ops/s
# Warmup Iteration  12: 1.616 ops/s
# Warmup Iteration  13: 1.680 ops/s
# Warmup Iteration  14: 1.680 ops/s
# Warmup Iteration  15: 1.652 ops/s
# Warmup Iteration  16: 1.687 ops/s
# Warmup Iteration  17: 1.677 ops/s
# Warmup Iteration  18: 1.681 ops/s
# Warmup Iteration  19: 1.572 ops/s
# Warmup Iteration  20: 1.603 ops/s
Iteration   1: 1.683 ops/s
Iteration   2: 1.556 ops/s
Iteration   3: 1.599 ops/s
Iteration   4: 1.513 ops/s
Iteration   5: 1.679 ops/s
Iteration   6: 1.678 ops/s
Iteration   7: 1.684 ops/s
Iteration   8: 1.675 ops/s
Iteration   9: 1.640 ops/s
Iteration  10: 1.536 ops/s

# Run progress: 42.00% complete, ETA 00:17:15
# Fork: 2 of 5
# Warmup Iteration   1: 1.519 ops/s
# Warmup Iteration   2: 1.517 ops/s
# Warmup Iteration   3: 1.538 ops/s
# Warmup Iteration   4: 1.624 ops/s
# Warmup Iteration   5: 1.675 ops/s
# Warmup Iteration   6: 1.524 ops/s
# Warmup Iteration   7: 1.684 ops/s
# Warmup Iteration   8: 1.614 ops/s
# Warmup Iteration   9: 1.683 ops/s
# Warmup Iteration  10: 1.668 ops/s
# Warmup Iteration  11: 1.538 ops/s
# Warmup Iteration  12: 1.580 ops/s
# Warmup Iteration  13: 1.680 ops/s
# Warmup Iteration  14: 1.676 ops/s
# Warmup Iteration  15: 1.619 ops/s
# Warmup Iteration  16: 1.683 ops/s
# Warmup Iteration  17: 1.683 ops/s
# Warmup Iteration  18: 1.679 ops/s
# Warmup Iteration  19: 1.589 ops/s
# Warmup Iteration  20: 1.421 ops/s
Iteration   1: 1.598 ops/s
Iteration   2: 1.678 ops/s
Iteration   3: 1.683 ops/s
Iteration   4: 1.681 ops/s
Iteration   5: 1.574 ops/s
Iteration   6: 1.677 ops/s
Iteration   7: 1.675 ops/s
Iteration   8: 1.681 ops/s
Iteration   9: 1.681 ops/s
Iteration  10: 1.644 ops/s

# Run progress: 44.00% complete, ETA 00:16:43
# Fork: 3 of 5
# Warmup Iteration   1: 1.502 ops/s
# Warmup Iteration   2: 1.254 ops/s
# Warmup Iteration   3: 1.445 ops/s
# Warmup Iteration   4: 1.539 ops/s
# Warmup Iteration   5: 1.662 ops/s
# Warmup Iteration   6: 1.546 ops/s
# Warmup Iteration   7: 1.674 ops/s
# Warmup Iteration   8: 1.595 ops/s
# Warmup Iteration   9: 1.678 ops/s
# Warmup Iteration  10: 1.556 ops/s
# Warmup Iteration  11: 1.407 ops/s
# Warmup Iteration  12: 1.664 ops/s
# Warmup Iteration  13: 1.677 ops/s
# Warmup Iteration  14: 1.671 ops/s
# Warmup Iteration  15: 1.634 ops/s
# Warmup Iteration  16: 1.676 ops/s
# Warmup Iteration  17: 1.673 ops/s
# Warmup Iteration  18: 1.629 ops/s
# Warmup Iteration  19: 1.534 ops/s
# Warmup Iteration  20: 1.603 ops/s
Iteration   1: 1.590 ops/s
Iteration   2: 1.677 ops/s
Iteration   3: 1.676 ops/s
Iteration   4: 1.584 ops/s
Iteration   5: 1.658 ops/s
Iteration   6: 1.427 ops/s
Iteration   7: 1.654 ops/s
Iteration   8: 1.650 ops/s
Iteration   9: 1.538 ops/s
Iteration  10: 1.579 ops/s

# Run progress: 46.00% complete, ETA 00:16:11
# Fork: 4 of 5
# Warmup Iteration   1: 1.512 ops/s
# Warmup Iteration   2: 1.498 ops/s
# Warmup Iteration   3: 1.448 ops/s
# Warmup Iteration   4: 1.627 ops/s
# Warmup Iteration   5: 1.671 ops/s
# Warmup Iteration   6: 1.519 ops/s
# Warmup Iteration   7: 1.668 ops/s
# Warmup Iteration   8: 1.615 ops/s
# Warmup Iteration   9: 1.642 ops/s
# Warmup Iteration  10: 1.659 ops/s
# Warmup Iteration  11: 1.545 ops/s
# Warmup Iteration  12: 1.611 ops/s
# Warmup Iteration  13: 1.675 ops/s
# Warmup Iteration  14: 1.682 ops/s
# Warmup Iteration  15: 1.575 ops/s
# Warmup Iteration  16: 1.687 ops/s
# Warmup Iteration  17: 1.649 ops/s
# Warmup Iteration  18: 1.658 ops/s
# Warmup Iteration  19: 1.551 ops/s
# Warmup Iteration  20: 1.547 ops/s
Iteration   1: 1.682 ops/s
Iteration   2: 1.668 ops/s
Iteration   3: 1.677 ops/s
Iteration   4: 1.515 ops/s
Iteration   5: 1.410 ops/s
Iteration   6: 1.653 ops/s
Iteration   7: 1.675 ops/s
Iteration   8: 1.649 ops/s
Iteration   9: 1.674 ops/s
Iteration  10: 1.466 ops/s

# Run progress: 48.00% complete, ETA 00:15:39
# Fork: 5 of 5
# Warmup Iteration   1: 1.445 ops/s
# Warmup Iteration   2: 1.555 ops/s
# Warmup Iteration   3: 1.546 ops/s
# Warmup Iteration   4: 1.616 ops/s
# Warmup Iteration   5: 1.672 ops/s
# Warmup Iteration   6: 1.548 ops/s
# Warmup Iteration   7: 1.684 ops/s
# Warmup Iteration   8: 1.556 ops/s
# Warmup Iteration   9: 1.683 ops/s
# Warmup Iteration  10: 1.662 ops/s
# Warmup Iteration  11: 1.543 ops/s
# Warmup Iteration  12: 1.435 ops/s
# Warmup Iteration  13: 1.665 ops/s
# Warmup Iteration  14: 1.679 ops/s
# Warmup Iteration  15: 1.652 ops/s
# Warmup Iteration  16: 1.683 ops/s
# Warmup Iteration  17: 1.679 ops/s
# Warmup Iteration  18: 1.664 ops/s
# Warmup Iteration  19: 1.484 ops/s
# Warmup Iteration  20: 1.592 ops/s
Iteration   1: 1.680 ops/s
Iteration   2: 1.678 ops/s
Iteration   3: 1.682 ops/s
Iteration   4: 1.515 ops/s
Iteration   5: 1.677 ops/s
Iteration   6: 1.675 ops/s
Iteration   7: 1.682 ops/s
Iteration   8: 1.678 ops/s
Iteration   9: 1.635 ops/s
Iteration  10: 1.528 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.presizedPut":
  1.627 ±(99.9%) 0.036 ops/s [Average]
  (min, avg, max) = (1.410, 1.627, 1.684), stdev = 0.074
  CI (99.9%): [1.590, 1.663] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.presizedPut
# Parameters: (fullyRandom = false, mapSizeDividedBy16000 = 1)

# Run progress: 50.00% complete, ETA 00:15:06
# Fork: 1 of 5
# Warmup Iteration   1: 2.817 ops/s
# Warmup Iteration   2: 3.070 ops/s
# Warmup Iteration   3: 3.102 ops/s
# Warmup Iteration   4: 3.079 ops/s
# Warmup Iteration   5: 3.069 ops/s
# Warmup Iteration   6: 3.116 ops/s
# Warmup Iteration   7: 3.114 ops/s
# Warmup Iteration   8: 3.121 ops/s
# Warmup Iteration   9: 3.115 ops/s
# Warmup Iteration  10: 3.113 ops/s
# Warmup Iteration  11: 3.113 ops/s
# Warmup Iteration  12: 3.045 ops/s
# Warmup Iteration  13: 3.131 ops/s
# Warmup Iteration  14: 3.127 ops/s
# Warmup Iteration  15: 3.125 ops/s
# Warmup Iteration  16: 3.075 ops/s
# Warmup Iteration  17: 3.107 ops/s
# Warmup Iteration  18: 3.115 ops/s
# Warmup Iteration  19: 3.110 ops/s
# Warmup Iteration  20: 3.114 ops/s
Iteration   1: 3.118 ops/s
Iteration   2: 3.113 ops/s
Iteration   3: 3.113 ops/s
Iteration   4: 3.111 ops/s
Iteration   5: 3.109 ops/s
Iteration   6: 3.112 ops/s
Iteration   7: 3.106 ops/s
Iteration   8: 3.109 ops/s
Iteration   9: 3.110 ops/s
Iteration  10: 3.108 ops/s

# Run progress: 52.00% complete, ETA 00:14:32
# Fork: 2 of 5
# Warmup Iteration   1: 2.709 ops/s
# Warmup Iteration   2: 3.163 ops/s
# Warmup Iteration   3: 3.182 ops/s
# Warmup Iteration   4: 3.182 ops/s
# Warmup Iteration   5: 3.173 ops/s
# Warmup Iteration   6: 3.167 ops/s
# Warmup Iteration   7: 3.166 ops/s
# Warmup Iteration   8: 3.159 ops/s
# Warmup Iteration   9: 3.158 ops/s
# Warmup Iteration  10: 3.166 ops/s
# Warmup Iteration  11: 3.167 ops/s
# Warmup Iteration  12: 3.143 ops/s
# Warmup Iteration  13: 3.153 ops/s
# Warmup Iteration  14: 3.169 ops/s
# Warmup Iteration  15: 3.163 ops/s
# Warmup Iteration  16: 3.162 ops/s
# Warmup Iteration  17: 3.162 ops/s
# Warmup Iteration  18: 3.165 ops/s
# Warmup Iteration  19: 3.156 ops/s
# Warmup Iteration  20: 3.159 ops/s
Iteration   1: 3.164 ops/s
Iteration   2: 3.157 ops/s
Iteration   3: 3.164 ops/s
Iteration   4: 3.162 ops/s
Iteration   5: 3.164 ops/s
Iteration   6: 3.156 ops/s
Iteration   7: 3.157 ops/s
Iteration   8: 3.142 ops/s
Iteration   9: 3.171 ops/s
Iteration  10: 3.158 ops/s

# Run progress: 54.00% complete, ETA 00:13:57
# Fork: 3 of 5
# Warmup Iteration   1: 2.831 ops/s
# Warmup Iteration   2: 3.083 ops/s
# Warmup Iteration   3: 3.119 ops/s
# Warmup Iteration   4: 3.105 ops/s
# Warmup Iteration   5: 3.110 ops/s
# Warmup Iteration   6: 3.112 ops/s
# Warmup Iteration   7: 3.112 ops/s
# Warmup Iteration   8: 3.112 ops/s
# Warmup Iteration   9: 3.093 ops/s
# Warmup Iteration  10: 3.111 ops/s
# Warmup Iteration  11: 3.109 ops/s
# Warmup Iteration  12: 3.120 ops/s
# Warmup Iteration  13: 3.111 ops/s
# Warmup Iteration  14: 3.108 ops/s
# Warmup Iteration  15: 3.112 ops/s
# Warmup Iteration  16: 3.112 ops/s
# Warmup Iteration  17: 3.122 ops/s
# Warmup Iteration  18: 3.117 ops/s
# Warmup Iteration  19: 3.108 ops/s
# Warmup Iteration  20: 3.114 ops/s
Iteration   1: 3.110 ops/s
Iteration   2: 3.113 ops/s
Iteration   3: 3.077 ops/s
Iteration   4: 3.094 ops/s
Iteration   5: 3.101 ops/s
Iteration   6: 3.098 ops/s
Iteration   7: 3.111 ops/s
Iteration   8: 3.113 ops/s
Iteration   9: 3.114 ops/s
Iteration  10: 3.113 ops/s

# Run progress: 56.00% complete, ETA 00:13:22
# Fork: 4 of 5
# Warmup Iteration   1: 2.841 ops/s
# Warmup Iteration   2: 2.898 ops/s
# Warmup Iteration   3: 3.137 ops/s
# Warmup Iteration   4: 3.130 ops/s
# Warmup Iteration   5: 3.122 ops/s
# Warmup Iteration   6: 3.128 ops/s
# Warmup Iteration   7: 3.115 ops/s
# Warmup Iteration   8: 3.105 ops/s
# Warmup Iteration   9: 3.111 ops/s
# Warmup Iteration  10: 3.106 ops/s
# Warmup Iteration  11: 3.118 ops/s
# Warmup Iteration  12: 3.117 ops/s
# Warmup Iteration  13: 3.112 ops/s
# Warmup Iteration  14: 3.091 ops/s
# Warmup Iteration  15: 3.108 ops/s
# Warmup Iteration  16: 3.103 ops/s
# Warmup Iteration  17: 3.107 ops/s
# Warmup Iteration  18: 3.105 ops/s
# Warmup Iteration  19: 3.105 ops/s
# Warmup Iteration  20: 3.110 ops/s
Iteration   1: 3.098 ops/s
Iteration   2: 3.101 ops/s
Iteration   3: 3.106 ops/s
Iteration   4: 3.108 ops/s
Iteration   5: 3.061 ops/s
Iteration   6: 3.104 ops/s
Iteration   7: 3.115 ops/s
Iteration   8: 3.113 ops/s
Iteration   9: 3.082 ops/s
Iteration  10: 3.108 ops/s

# Run progress: 58.00% complete, ETA 00:12:47
# Fork: 5 of 5
# Warmup Iteration   1: 2.851 ops/s
# Warmup Iteration   2: 3.076 ops/s
# Warmup Iteration   3: 3.121 ops/s
# Warmup Iteration   4: 3.101 ops/s
# Warmup Iteration   5: 3.116 ops/s
# Warmup Iteration   6: 3.117 ops/s
# Warmup Iteration   7: 3.065 ops/s
# Warmup Iteration   8: 3.112 ops/s
# Warmup Iteration   9: 3.101 ops/s
# Warmup Iteration  10: 3.108 ops/s
# Warmup Iteration  11: 3.106 ops/s
# Warmup Iteration  12: 3.106 ops/s
# Warmup Iteration  13: 3.109 ops/s
# Warmup Iteration  14: 3.105 ops/s
# Warmup Iteration  15: 3.103 ops/s
# Warmup Iteration  16: 3.112 ops/s
# Warmup Iteration  17: 3.109 ops/s
# Warmup Iteration  18: 3.113 ops/s
# Warmup Iteration  19: 3.103 ops/s
# Warmup Iteration  20: 3.104 ops/s
Iteration   1: 3.108 ops/s
Iteration   2: 3.099 ops/s
Iteration   3: 3.104 ops/s
Iteration   4: 3.109 ops/s
Iteration   5: 3.113 ops/s
Iteration   6: 3.105 ops/s
Iteration   7: 3.111 ops/s
Iteration   8: 3.111 ops/s
Iteration   9: 3.114 ops/s
Iteration  10: 3.106 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.presizedPut":
  3.116 ±(99.9%) 0.012 ops/s [Average]
  (min, avg, max) = (3.061, 3.116, 3.171), stdev = 0.024
  CI (99.9%): [3.105, 3.128] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.presizedPut
# Parameters: (fullyRandom = false, mapSizeDividedBy16000 = 10)

# Run progress: 60.00% complete, ETA 00:12:12
# Fork: 1 of 5
# Warmup Iteration   1: 2.006 ops/s
# Warmup Iteration   2: 2.180 ops/s
# Warmup Iteration   3: 2.192 ops/s
# Warmup Iteration   4: 2.205 ops/s
# Warmup Iteration   5: 2.199 ops/s
# Warmup Iteration   6: 2.195 ops/s
# Warmup Iteration   7: 2.191 ops/s
# Warmup Iteration   8: 2.188 ops/s
# Warmup Iteration   9: 2.187 ops/s
# Warmup Iteration  10: 2.185 ops/s
# Warmup Iteration  11: 2.190 ops/s
# Warmup Iteration  12: 2.187 ops/s
# Warmup Iteration  13: 2.186 ops/s
# Warmup Iteration  14: 2.191 ops/s
# Warmup Iteration  15: 2.186 ops/s
# Warmup Iteration  16: 2.191 ops/s
# Warmup Iteration  17: 2.194 ops/s
# Warmup Iteration  18: 2.191 ops/s
# Warmup Iteration  19: 2.188 ops/s
# Warmup Iteration  20: 2.191 ops/s
Iteration   1: 2.174 ops/s
Iteration   2: 2.180 ops/s
Iteration   3: 2.160 ops/s
Iteration   4: 2.188 ops/s
Iteration   5: 2.178 ops/s
Iteration   6: 2.189 ops/s
Iteration   7: 2.181 ops/s
Iteration   8: 2.194 ops/s
Iteration   9: 2.193 ops/s
Iteration  10: 2.190 ops/s

# Run progress: 62.00% complete, ETA 00:11:39
# Fork: 2 of 5
# Warmup Iteration   1: 2.003 ops/s
# Warmup Iteration   2: 2.231 ops/s
# Warmup Iteration   3: 2.234 ops/s
# Warmup Iteration   4: 2.234 ops/s
# Warmup Iteration   5: 2.228 ops/s
# Warmup Iteration   6: 2.226 ops/s
# Warmup Iteration   7: 2.212 ops/s
# Warmup Iteration   8: 2.218 ops/s
# Warmup Iteration   9: 2.219 ops/s
# Warmup Iteration  10: 2.221 ops/s
# Warmup Iteration  11: 2.219 ops/s
# Warmup Iteration  12: 2.223 ops/s
# Warmup Iteration  13: 2.210 ops/s
# Warmup Iteration  14: 2.216 ops/s
# Warmup Iteration  15: 2.216 ops/s
# Warmup Iteration  16: 2.216 ops/s
# Warmup Iteration  17: 2.193 ops/s
# Warmup Iteration  18: 2.216 ops/s
# Warmup Iteration  19: 2.223 ops/s
# Warmup Iteration  20: 2.221 ops/s
Iteration   1: 2.215 ops/s
Iteration   2: 2.215 ops/s
Iteration   3: 2.219 ops/s
Iteration   4: 2.221 ops/s
Iteration   5: 2.221 ops/s
Iteration   6: 2.218 ops/s
Iteration   7: 2.220 ops/s
Iteration   8: 2.218 ops/s
Iteration   9: 2.214 ops/s
Iteration  10: 2.225 ops/s

# Run progress: 64.00% complete, ETA 00:11:04
# Fork: 3 of 5
# Warmup Iteration   1: 1.986 ops/s
# Warmup Iteration   2: 2.225 ops/s
# Warmup Iteration   3: 2.225 ops/s
# Warmup Iteration   4: 2.223 ops/s
# Warmup Iteration   5: 2.203 ops/s
# Warmup Iteration   6: 2.187 ops/s
# Warmup Iteration   7: 2.193 ops/s
# Warmup Iteration   8: 2.212 ops/s
# Warmup Iteration   9: 2.206 ops/s
# Warmup Iteration  10: 2.201 ops/s
# Warmup Iteration  11: 2.203 ops/s
# Warmup Iteration  12: 2.205 ops/s
# Warmup Iteration  13: 2.202 ops/s
# Warmup Iteration  14: 2.207 ops/s
# Warmup Iteration  15: 2.201 ops/s
# Warmup Iteration  16: 2.208 ops/s
# Warmup Iteration  17: 2.201 ops/s
# Warmup Iteration  18: 2.206 ops/s
# Warmup Iteration  19: 2.203 ops/s
# Warmup Iteration  20: 2.201 ops/s
Iteration   1: 2.203 ops/s
Iteration   2: 2.204 ops/s
Iteration   3: 2.200 ops/s
Iteration   4: 2.204 ops/s
Iteration   5: 2.204 ops/s
Iteration   6: 2.205 ops/s
Iteration   7: 2.203 ops/s
Iteration   8: 2.203 ops/s
Iteration   9: 2.204 ops/s
Iteration  10: 2.206 ops/s

# Run progress: 66.00% complete, ETA 00:10:29
# Fork: 4 of 5
# Warmup Iteration   1: 2.054 ops/s
# Warmup Iteration   2: 2.192 ops/s
# Warmup Iteration   3: 2.195 ops/s
# Warmup Iteration   4: 2.196 ops/s
# Warmup Iteration   5: 2.201 ops/s
# Warmup Iteration   6: 2.199 ops/s
# Warmup Iteration   7: 2.197 ops/s
# Warmup Iteration   8: 2.199 ops/s
# Warmup Iteration   9: 2.198 ops/s
# Warmup Iteration  10: 2.192 ops/s
# Warmup Iteration  11: 2.198 ops/s
# Warmup Iteration  12: 2.191 ops/s
# Warmup Iteration  13: 2.204 ops/s
# Warmup Iteration  14: 2.201 ops/s
# Warmup Iteration  15: 2.205 ops/s
# Warmup Iteration  16: 2.200 ops/s
# Warmup Iteration  17: 2.201 ops/s
# Warmup Iteration  18: 2.204 ops/s
# Warmup Iteration  19: 2.206 ops/s
# Warmup Iteration  20: 2.204 ops/s
Iteration   1: 2.203 ops/s
Iteration   2: 2.203 ops/s
Iteration   3: 2.198 ops/s
Iteration   4: 2.200 ops/s
Iteration   5: 2.209 ops/s
Iteration   6: 2.192 ops/s
Iteration   7: 2.200 ops/s
Iteration   8: 2.203 ops/s
Iteration   9: 2.200 ops/s
Iteration  10: 2.196 ops/s

# Run progress: 68.00% complete, ETA 00:09:54
# Fork: 5 of 5
# Warmup Iteration   1: 1.980 ops/s
# Warmup Iteration   2: 2.201 ops/s
# Warmup Iteration   3: 2.193 ops/s
# Warmup Iteration   4: 2.192 ops/s
# Warmup Iteration   5: 2.195 ops/s
# Warmup Iteration   6: 2.193 ops/s
# Warmup Iteration   7: 2.186 ops/s
# Warmup Iteration   8: 2.193 ops/s
# Warmup Iteration   9: 2.188 ops/s
# Warmup Iteration  10: 2.191 ops/s
# Warmup Iteration  11: 2.190 ops/s
# Warmup Iteration  12: 2.192 ops/s
# Warmup Iteration  13: 2.190 ops/s
# Warmup Iteration  14: 2.192 ops/s
# Warmup Iteration  15: 2.190 ops/s
# Warmup Iteration  16: 2.190 ops/s
# Warmup Iteration  17: 2.189 ops/s
# Warmup Iteration  18: 2.190 ops/s
# Warmup Iteration  19: 2.188 ops/s
# Warmup Iteration  20: 2.189 ops/s
Iteration   1: 2.188 ops/s
Iteration   2: 2.183 ops/s
Iteration   3: 2.175 ops/s
Iteration   4: 2.191 ops/s
Iteration   5: 2.191 ops/s
Iteration   6: 2.194 ops/s
Iteration   7: 2.200 ops/s
Iteration   8: 2.190 ops/s
Iteration   9: 2.190 ops/s
Iteration  10: 2.193 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.presizedPut":
  2.199 ±(99.9%) 0.007 ops/s [Average]
  (min, avg, max) = (2.160, 2.199, 2.225), stdev = 0.014
  CI (99.9%): [2.192, 2.206] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.presizedPut
# Parameters: (fullyRandom = false, mapSizeDividedBy16000 = 100)

# Run progress: 70.00% complete, ETA 00:09:19
# Fork: 1 of 5
# Warmup Iteration   1: 1.810 ops/s
# Warmup Iteration   2: 1.946 ops/s
# Warmup Iteration   3: 1.929 ops/s
# Warmup Iteration   4: 1.957 ops/s
# Warmup Iteration   5: 1.936 ops/s
# Warmup Iteration   6: 1.950 ops/s
# Warmup Iteration   7: 1.943 ops/s
# Warmup Iteration   8: 1.913 ops/s
# Warmup Iteration   9: 1.927 ops/s
# Warmup Iteration  10: 1.949 ops/s
# Warmup Iteration  11: 1.927 ops/s
# Warmup Iteration  12: 1.940 ops/s
# Warmup Iteration  13: 1.949 ops/s
# Warmup Iteration  14: 1.945 ops/s
# Warmup Iteration  15: 1.938 ops/s
# Warmup Iteration  16: 1.942 ops/s
# Warmup Iteration  17: 1.945 ops/s
# Warmup Iteration  18: 1.947 ops/s
# Warmup Iteration  19: 1.945 ops/s
# Warmup Iteration  20: 1.945 ops/s
Iteration   1: 1.948 ops/s
Iteration   2: 1.943 ops/s
Iteration   3: 1.941 ops/s
Iteration   4: 1.946 ops/s
Iteration   5: 1.952 ops/s
Iteration   6: 1.951 ops/s
Iteration   7: 1.943 ops/s
Iteration   8: 1.948 ops/s
Iteration   9: 1.944 ops/s
Iteration  10: 1.946 ops/s

# Run progress: 72.00% complete, ETA 00:08:39
# Fork: 2 of 5
# Warmup Iteration   1: 1.809 ops/s
# Warmup Iteration   2: 1.940 ops/s
# Warmup Iteration   3: 1.936 ops/s
# Warmup Iteration   4: 1.955 ops/s
# Warmup Iteration   5: 1.952 ops/s
# Warmup Iteration   6: 1.933 ops/s
# Warmup Iteration   7: 1.944 ops/s
