# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.remove
# Parameters: (fullyRandom = true, mapSizeDividedBy16000 = 1)

# Run progress: 0.00% complete, ETA 00:25:00
# Fork: 1 of 5
# Warmup Iteration   1: 11.176 ops/s
# Warmup Iteration   2: 12.481 ops/s
# Warmup Iteration   3: 16.349 ops/s
# Warmup Iteration   4: 16.479 ops/s
# Warmup Iteration   5: 16.455 ops/s
# Warmup Iteration   6: 16.439 ops/s
# Warmup Iteration   7: 16.422 ops/s
# Warmup Iteration   8: 16.379 ops/s
# Warmup Iteration   9: 16.346 ops/s
# Warmup Iteration  10: 16.282 ops/s
# Warmup Iteration  11: 16.123 ops/s
# Warmup Iteration  12: 16.144 ops/s
# Warmup Iteration  13: 16.137 ops/s
# Warmup Iteration  14: 16.145 ops/s
# Warmup Iteration  15: 16.150 ops/s
# Warmup Iteration  16: 16.133 ops/s
# Warmup Iteration  17: 16.279 ops/s
# Warmup Iteration  18: 16.260 ops/s
# Warmup Iteration  19: 16.243 ops/s
# Warmup Iteration  20: 16.237 ops/s
# Warmup Iteration   8: 2.283 ops/s
# Warmup Iteration   9: 2.299 ops/s
# Warmup Iteration  10: 2.117 ops/s
# Warmup Iteration  11: 2.013 ops/s
# Warmup Iteration  12: 2.243 ops/s
# Warmup Iteration  13: 2.281 ops/s
# Warmup Iteration  14: 2.299 ops/s
# Warmup Iteration  15: 2.271 ops/s
# Warmup Iteration  16: 2.295 ops/s
# Warmup Iteration  17: 2.300 ops/s
# Warmup Iteration  18: 2.301 ops/s
# Warmup Iteration  19: 2.279 ops/s
# Warmup Iteration  20: 2.163 ops/s
Iteration   1: 2.051 ops/s
Iteration   2: 2.275 ops/s
Iteration   3: 2.294 ops/s
Iteration   4: 2.285 ops/s
Iteration   5: 2.283 ops/s
Iteration   6: 2.291 ops/s
Iteration   7: 2.296 ops/s
Iteration   8: 2.276 ops/s
Iteration   9: 2.242 ops/s
Iteration  10: 2.242 ops/s

# Run progress: 38.00% complete, ETA 00:17:30
# Fork: 5 of 5
# Warmup Iteration   1: 2.085 ops/s
# Warmup Iteration   2: 2.177 ops/s
# Warmup Iteration   3: 2.173 ops/s
# Warmup Iteration   4: 2.225 ops/s
# Warmup Iteration   5: 2.015 ops/s
# Warmup Iteration   6: 2.262 ops/s
# Warmup Iteration   7: 2.290 ops/s
# Warmup Iteration   8: 2.304 ops/s
# Warmup Iteration   9: 2.217 ops/s
# Warmup Iteration  10: 2.033 ops/s
# Warmup Iteration  11: 2.144 ops/s
# Warmup Iteration  12: 2.298 ops/s
# Warmup Iteration  13: 2.299 ops/s
# Warmup Iteration  14: 2.304 ops/s
# Warmup Iteration  15: 2.278 ops/s
# Warmup Iteration  16: 2.303 ops/s
# Warmup Iteration  17: 2.276 ops/s
# Warmup Iteration  18: 2.288 ops/s
# Warmup Iteration  19: 2.302 ops/s
# Warmup Iteration  20: 2.307 ops/s
Iteration   1: 2.299 ops/s
Iteration   2: 2.302 ops/s
Iteration   3: 2.295 ops/s
Iteration   4: 2.303 ops/s
Iteration   5: 2.297 ops/s
Iteration   6: 2.296 ops/s
Iteration   7: 2.287 ops/s
Iteration   8: 2.301 ops/s
Iteration   9: 2.308 ops/s
Iteration  10: 2.293 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.remove":
  2.267 ±(99.9%) 0.058 ops/s [Average]
  (min, avg, max) = (1.664, 2.267, 2.321), stdev = 0.117
  CI (99.9%): [2.209, 2.325] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.remove
# Parameters: (fullyRandom = true, mapSizeDividedBy16000 = 100000)

# Run progress: 40.00% complete, ETA 00:17:06
# Fork: 1 of 5
# Warmup Iteration   1: 2.340 ops/s
# Warmup Iteration   2: 2.681 ops/s
# Warmup Iteration   3: 2.646 ops/s
# Warmup Iteration   4: 2.760 ops/s
# Warmup Iteration   5: 2.437 ops/s
# Warmup Iteration   6: 2.715 ops/s
# Warmup Iteration   7: 2.525 ops/s
# Warmup Iteration   8: 2.697 ops/s
# Warmup Iteration   9: 2.758 ops/s
# Warmup Iteration  10: 2.580 ops/s
# Warmup Iteration  11: 2.724 ops/s
# Warmup Iteration  12: 2.761 ops/s
# Warmup Iteration  13: 2.627 ops/s
# Warmup Iteration  14: 2.547 ops/s
# Warmup Iteration  15: 2.658 ops/s
# Warmup Iteration  16: 2.741 ops/s
# Warmup Iteration  17: 2.728 ops/s
# Warmup Iteration  18: 2.767 ops/s
# Warmup Iteration  19: 2.762 ops/s
# Warmup Iteration  20: 2.637 ops/s
Iteration   1: 2.735 ops/s
Iteration   2: 2.726 ops/s
Iteration   3: 2.744 ops/s
Iteration   4: 2.733 ops/s
Iteration   5: 2.570 ops/s
Iteration   6: 2.453 ops/s
Iteration   7: 2.643 ops/s
Iteration   8: 2.768 ops/s
Iteration   9: 2.739 ops/s
Iteration  10: 2.768 ops/s

# Run progress: 42.00% complete, ETA 00:16:33
# Fork: 2 of 5
# Warmup Iteration   1: 2.276 ops/s
# Warmup Iteration   2: 2.570 ops/s
# Warmup Iteration   3: 2.556 ops/s
# Warmup Iteration   4: 2.666 ops/s
# Warmup Iteration   5: 2.363 ops/s
# Warmup Iteration   6: 2.621 ops/s
# Warmup Iteration   7: 2.456 ops/s
# Warmup Iteration   8: 2.598 ops/s
# Warmup Iteration   9: 2.667 ops/s
# Warmup Iteration  10: 2.655 ops/s
# Warmup Iteration  11: 2.660 ops/s
# Warmup Iteration  12: 2.673 ops/s
# Warmup Iteration  13: 2.550 ops/s
# Warmup Iteration  14: 2.471 ops/s
# Warmup Iteration  15: 2.551 ops/s
# Warmup Iteration  16: 2.655 ops/s
# Warmup Iteration  17: 2.649 ops/s
# Warmup Iteration  18: 2.675 ops/s
# Warmup Iteration  19: 2.672 ops/s
# Warmup Iteration  20: 2.547 ops/s
Iteration   1: 2.643 ops/s
Iteration   2: 2.643 ops/s
Iteration   3: 2.655 ops/s
Iteration   4: 2.644 ops/s
Iteration   5: 2.502 ops/s
Iteration   6: 2.488 ops/s
Iteration   7: 2.613 ops/s
Iteration   8: 2.673 ops/s
Iteration   9: 2.653 ops/s
Iteration  10: 2.677 ops/s

# Run progress: 44.00% complete, ETA 00:16:02
# Fork: 3 of 5
# Warmup Iteration   1: 2.299 ops/s
# Warmup Iteration   2: 2.562 ops/s
# Warmup Iteration   3: 2.560 ops/s
# Warmup Iteration   4: 2.668 ops/s
# Warmup Iteration   5: 2.306 ops/s
# Warmup Iteration   6: 2.577 ops/s
# Warmup Iteration   7: 2.462 ops/s
# Warmup Iteration   8: 2.601 ops/s
# Warmup Iteration   9: 2.663 ops/s
# Warmup Iteration  10: 2.653 ops/s
# Warmup Iteration  11: 2.654 ops/s
# Warmup Iteration  12: 2.665 ops/s
# Warmup Iteration  13: 2.386 ops/s
# Warmup Iteration  14: 2.209 ops/s
# Warmup Iteration  15: 2.382 ops/s
# Warmup Iteration  16: 2.645 ops/s
# Warmup Iteration  17: 2.638 ops/s
# Warmup Iteration  18: 2.664 ops/s
# Warmup Iteration  19: 2.665 ops/s
# Warmup Iteration  20: 2.551 ops/s
Iteration   1: 2.639 ops/s
Iteration   2: 2.635 ops/s
Iteration   3: 2.646 ops/s
Iteration   4: 2.638 ops/s
Iteration   5: 2.501 ops/s
Iteration   6: 2.486 ops/s
Iteration   7: 2.603 ops/s
Iteration   8: 2.673 ops/s
Iteration   9: 2.649 ops/s
Iteration  10: 2.669 ops/s

# Run progress: 46.00% complete, ETA 00:15:31
# Fork: 4 of 5
# Warmup Iteration   1: 2.346 ops/s
# Warmup Iteration   2: 2.519 ops/s
# Warmup Iteration   3: 1.804 ops/s
# Warmup Iteration   4: 2.261 ops/s
# Warmup Iteration   5: 2.646 ops/s
# Warmup Iteration   6: 2.693 ops/s
# Warmup Iteration   7: 2.542 ops/s
# Warmup Iteration   8: 2.594 ops/s
# Warmup Iteration   9: 2.688 ops/s
# Warmup Iteration  10: 2.682 ops/s
# Warmup Iteration  11: 2.657 ops/s
# Warmup Iteration  12: 2.552 ops/s
# Warmup Iteration  13: 2.504 ops/s
# Warmup Iteration  14: 2.298 ops/s
# Warmup Iteration  15: 2.471 ops/s
# Warmup Iteration  16: 2.660 ops/s
# Warmup Iteration  17: 2.517 ops/s
# Warmup Iteration  18: 2.392 ops/s
# Warmup Iteration  19: 2.586 ops/s
# Warmup Iteration  20: 2.453 ops/s
Iteration   1: 2.628 ops/s
Iteration   2: 2.520 ops/s
Iteration   3: 2.528 ops/s
Iteration   4: 2.686 ops/s
Iteration   5: 2.591 ops/s
Iteration   6: 2.488 ops/s
Iteration   7: 2.590 ops/s
Iteration   8: 2.659 ops/s
Iteration   9: 2.682 ops/s
Iteration  10: 2.688 ops/s

# Run progress: 48.00% complete, ETA 00:14:59
# Fork: 5 of 5
# Warmup Iteration   1: 2.327 ops/s
# Warmup Iteration   2: 2.575 ops/s
# Warmup Iteration   3: 2.310 ops/s
# Warmup Iteration   4: 2.635 ops/s
# Warmup Iteration   5: 2.616 ops/s
# Warmup Iteration   6: 2.655 ops/s
# Warmup Iteration   7: 2.493 ops/s
# Warmup Iteration   8: 2.641 ops/s
# Warmup Iteration   9: 2.680 ops/s
# Warmup Iteration  10: 2.664 ops/s
# Warmup Iteration  11: 2.663 ops/s
# Warmup Iteration  12: 2.490 ops/s
# Warmup Iteration  13: 2.279 ops/s
# Warmup Iteration  14: 2.399 ops/s
# Warmup Iteration  15: 2.494 ops/s
# Warmup Iteration  16: 2.679 ops/s
# Warmup Iteration  17: 2.681 ops/s
# Warmup Iteration  18: 2.634 ops/s
# Warmup Iteration  19: 2.653 ops/s
# Warmup Iteration  20: 2.650 ops/s
Iteration   1: 2.652 ops/s
Iteration   2: 2.680 ops/s
Iteration   3: 2.641 ops/s
Iteration   4: 1.968 ops/s
Iteration   5: 2.496 ops/s
Iteration   6: 2.463 ops/s
Iteration   7: 2.586 ops/s
Iteration   8: 2.648 ops/s
Iteration   9: 2.677 ops/s
Iteration  10: 2.677 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.remove":
  2.615 ±(99.9%) 0.061 ops/s [Average]
  (min, avg, max) = (1.968, 2.615, 2.768), stdev = 0.124
  CI (99.9%): [2.554, 2.676] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.remove
# Parameters: (fullyRandom = false, mapSizeDividedBy16000 = 1)

# Run progress: 50.00% complete, ETA 00:14:26
# Fork: 1 of 5
# Warmup Iteration   1: 6.806 ops/s
# Warmup Iteration   2: 8.109 ops/s
# Warmup Iteration   3: 8.189 ops/s
# Warmup Iteration   4: 8.156 ops/s
# Warmup Iteration   5: 8.137 ops/s
# Warmup Iteration   6: 8.127 ops/s
# Warmup Iteration   7: 8.135 ops/s
# Warmup Iteration   8: 8.018 ops/s
# Warmup Iteration   9: 8.114 ops/s
# Warmup Iteration  10: 8.117 ops/s
# Warmup Iteration  11: 8.127 ops/s
# Warmup Iteration  12: 8.153 ops/s
# Warmup Iteration  13: 8.133 ops/s
# Warmup Iteration  14: 8.130 ops/s
# Warmup Iteration  15: 8.119 ops/s
# Warmup Iteration  16: 8.111 ops/s
# Warmup Iteration  17: 8.121 ops/s
# Warmup Iteration  18: 8.115 ops/s
# Warmup Iteration  19: 8.121 ops/s
# Warmup Iteration  20: 7.982 ops/s
Iteration   1: 8.066 ops/s
Iteration   2: 8.131 ops/s
Iteration   3: 8.104 ops/s
Iteration   4: 8.105 ops/s
Iteration   5: 8.110 ops/s
Iteration   6: 8.119 ops/s
Iteration   7: 8.113 ops/s
Iteration   8: 8.119 ops/s
Iteration   9: 8.119 ops/s
Iteration  10: 8.122 ops/s

# Run progress: 52.00% complete, ETA 00:13:50
# Fork: 2 of 5
# Warmup Iteration   1: 6.855 ops/s
# Warmup Iteration   2: 7.343 ops/s
# Warmup Iteration   3: 8.431 ops/s
# Warmup Iteration   4: 8.417 ops/s
# Warmup Iteration   5: 8.424 ops/s
# Warmup Iteration   6: 8.422 ops/s
# Warmup Iteration   7: 8.408 ops/s
# Warmup Iteration   8: 8.405 ops/s
# Warmup Iteration   9: 8.390 ops/s
# Warmup Iteration  10: 8.385 ops/s
# Warmup Iteration  11: 8.309 ops/s
# Warmup Iteration  12: 8.343 ops/s
# Warmup Iteration  13: 8.356 ops/s
# Warmup Iteration  14: 8.356 ops/s
# Warmup Iteration  15: 8.355 ops/s
# Warmup Iteration  16: 8.347 ops/s
# Warmup Iteration  17: 8.278 ops/s
# Warmup Iteration  18: 8.311 ops/s
# Warmup Iteration  19: 8.330 ops/s
# Warmup Iteration  20: 8.330 ops/s
Iteration   1: 8.316 ops/s
Iteration   2: 8.332 ops/s
Iteration   3: 8.325 ops/s
Iteration   4: 8.321 ops/s
Iteration   5: 8.332 ops/s
Iteration   6: 8.318 ops/s
Iteration   7: 8.323 ops/s
Iteration   8: 8.321 ops/s
Iteration   9: 8.313 ops/s
Iteration  10: 8.313 ops/s

# Run progress: 54.00% complete, ETA 00:13:14
# Fork: 3 of 5
# Warmup Iteration   1: 6.275 ops/s
# Warmup Iteration   2: 6.314 ops/s
# Warmup Iteration   3: 6.755 ops/s
# Warmup Iteration   4: 6.743 ops/s
# Warmup Iteration   5: 6.707 ops/s
# Warmup Iteration   6: 6.743 ops/s
# Warmup Iteration   7: 6.731 ops/s
# Warmup Iteration   8: 6.725 ops/s
# Warmup Iteration   9: 6.722 ops/s
# Warmup Iteration  10: 6.717 ops/s
# Warmup Iteration  11: 6.722 ops/s
# Warmup Iteration  12: 6.734 ops/s
# Warmup Iteration  13: 6.727 ops/s
# Warmup Iteration  14: 6.651 ops/s
# Warmup Iteration  15: 6.729 ops/s
# Warmup Iteration  16: 6.722 ops/s
# Warmup Iteration  17: 6.723 ops/s
# Warmup Iteration  18: 6.618 ops/s
# Warmup Iteration  19: 6.713 ops/s
# Warmup Iteration  20: 6.724 ops/s
Iteration   1: 6.720 ops/s
Iteration   2: 6.716 ops/s
Iteration   3: 6.696 ops/s
Iteration   4: 6.723 ops/s
Iteration   5: 6.721 ops/s
Iteration   6: 6.727 ops/s
Iteration   7: 6.737 ops/s
Iteration   8: 6.717 ops/s
Iteration   9: 6.733 ops/s
Iteration  10: 6.737 ops/s

# Run progress: 56.00% complete, ETA 00:12:37
# Fork: 4 of 5
# Warmup Iteration   1: 6.860 ops/s
# Warmup Iteration   2: 8.205 ops/s
# Warmup Iteration   3: 8.224 ops/s
# Warmup Iteration   4: 8.210 ops/s
# Warmup Iteration   5: 8.213 ops/s
# Warmup Iteration   6: 8.179 ops/s
# Warmup Iteration   7: 8.175 ops/s
# Warmup Iteration   8: 8.187 ops/s
# Warmup Iteration   9: 8.061 ops/s
# Warmup Iteration  10: 8.186 ops/s
# Warmup Iteration  11: 8.189 ops/s
# Warmup Iteration  12: 8.202 ops/s
# Warmup Iteration  13: 8.177 ops/s
# Warmup Iteration  14: 8.174 ops/s
# Warmup Iteration  15: 8.185 ops/s
# Warmup Iteration  16: 8.188 ops/s
# Warmup Iteration  17: 8.167 ops/s
# Warmup Iteration  18: 8.154 ops/s
# Warmup Iteration  19: 8.135 ops/s
# Warmup Iteration  20: 8.164 ops/s
Iteration   1: 8.125 ops/s
Iteration   2: 8.147 ops/s
Iteration   3: 8.172 ops/s
Iteration   4: 8.167 ops/s
Iteration   5: 8.142 ops/s
Iteration   6: 8.183 ops/s
Iteration   7: 8.160 ops/s
Iteration   8: 8.147 ops/s
Iteration   9: 8.156 ops/s
Iteration  10: 8.152 ops/s

# Run progress: 58.00% complete, ETA 00:12:02
# Fork: 5 of 5
# Warmup Iteration   1: 6.878 ops/s
# Warmup Iteration   2: 8.182 ops/s
# Warmup Iteration   3: 8.294 ops/s
# Warmup Iteration   4: 8.259 ops/s
# Warmup Iteration   5: 8.255 ops/s
# Warmup Iteration   6: 8.252 ops/s
# Warmup Iteration   7: 8.264 ops/s
# Warmup Iteration   8: 8.241 ops/s
# Warmup Iteration   9: 8.251 ops/s
# Warmup Iteration  10: 8.201 ops/s
# Warmup Iteration  11: 8.277 ops/s
# Warmup Iteration  12: 8.258 ops/s
# Warmup Iteration  13: 8.216 ops/s
# Warmup Iteration  14: 8.181 ops/s
# Warmup Iteration  15: 8.170 ops/s
# Warmup Iteration  16: 8.200 ops/s
# Warmup Iteration  17: 8.245 ops/s
# Warmup Iteration  18: 8.267 ops/s
# Warmup Iteration  19: 8.249 ops/s
# Warmup Iteration  20: 8.116 ops/s
Iteration   1: 8.266 ops/s
Iteration   2: 8.185 ops/s
Iteration   3: 8.229 ops/s
Iteration   4: 8.235 ops/s
Iteration   5: 8.242 ops/s
Iteration   6: 8.198 ops/s
Iteration   7: 8.251 ops/s
Iteration   8: 8.262 ops/s
Iteration   9: 8.259 ops/s
Iteration  10: 8.266 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.remove":
  7.910 ±(99.9%) 0.299 ops/s [Average]
  (min, avg, max) = (6.696, 7.910, 8.332), stdev = 0.604
  CI (99.9%): [7.611, 8.209] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.remove
# Parameters: (fullyRandom = false, mapSizeDividedBy16000 = 10)

# Run progress: 60.00% complete, ETA 00:11:27
# Fork: 1 of 5
# Warmup Iteration   1: 5.603 ops/s
# Warmup Iteration   2: 6.110 ops/s
# Warmup Iteration   3: 6.643 ops/s
# Warmup Iteration   4: 6.589 ops/s
# Warmup Iteration   5: 6.569 ops/s
# Warmup Iteration   6: 6.584 ops/s
# Warmup Iteration   7: 6.634 ops/s
# Warmup Iteration   8: 6.624 ops/s
# Warmup Iteration   9: 6.632 ops/s
# Warmup Iteration  10: 6.615 ops/s
# Warmup Iteration  11: 6.637 ops/s
# Warmup Iteration  12: 6.646 ops/s
# Warmup Iteration  13: 6.642 ops/s
# Warmup Iteration  14: 6.649 ops/s
# Warmup Iteration  15: 6.646 ops/s
# Warmup Iteration  16: 6.639 ops/s
# Warmup Iteration  17: 6.637 ops/s
# Warmup Iteration  18: 6.648 ops/s
# Warmup Iteration  19: 6.645 ops/s
# Warmup Iteration  20: 6.650 ops/s
Iteration   1: 6.641 ops/s
Iteration   2: 6.598 ops/s
Iteration   3: 6.547 ops/s
Iteration   4: 6.558 ops/s
Iteration   5: 6.582 ops/s
Iteration   6: 6.633 ops/s
Iteration   7: 6.621 ops/s
Iteration   8: 6.615 ops/s
Iteration   9: 6.572 ops/s
Iteration  10: 6.625 ops/s

# Run progress: 62.00% complete, ETA 00:10:51
# Fork: 2 of 5
# Warmup Iteration   1: 5.567 ops/s
# Warmup Iteration   2: 5.945 ops/s
# Warmup Iteration   3: 6.527 ops/s
# Warmup Iteration   4: 6.529 ops/s
# Warmup Iteration   5: 6.475 ops/s
# Warmup Iteration   6: 6.463 ops/s
# Warmup Iteration   7: 6.521 ops/s
# Warmup Iteration   8: 6.534 ops/s
# Warmup Iteration   9: 6.533 ops/s
# Warmup Iteration  10: 6.519 ops/s
# Warmup Iteration  11: 6.521 ops/s
# Warmup Iteration  12: 6.532 ops/s
# Warmup Iteration  13: 6.529 ops/s
# Warmup Iteration  14: 6.529 ops/s
# Warmup Iteration  15: 6.518 ops/s
# Warmup Iteration  16: 6.527 ops/s
# Warmup Iteration  17: 6.528 ops/s
# Warmup Iteration  18: 6.445 ops/s
# Warmup Iteration  19: 6.501 ops/s
# Warmup Iteration  20: 6.487 ops/s
Iteration   1: 6.530 ops/s
Iteration   2: 6.523 ops/s
Iteration   3: 6.525 ops/s
Iteration   4: 6.527 ops/s
Iteration   5: 6.521 ops/s
Iteration   6: 6.534 ops/s
Iteration   7: 6.518 ops/s
Iteration   8: 6.523 ops/s
Iteration   9: 6.497 ops/s
Iteration  10: 6.527 ops/s

# Run progress: 64.00% complete, ETA 00:10:16
# Fork: 3 of 5
# Warmup Iteration   1: 5.626 ops/s
# Warmup Iteration   2: 5.923 ops/s
# Warmup Iteration   3: 6.498 ops/s
# Warmup Iteration   4: 6.495 ops/s
# Warmup Iteration   5: 6.495 ops/s
# Warmup Iteration   6: 6.493 ops/s
# Warmup Iteration   7: 6.512 ops/s
# Warmup Iteration   8: 6.493 ops/s
# Warmup Iteration   9: 6.492 ops/s
# Warmup Iteration  10: 6.486 ops/s
# Warmup Iteration  11: 6.489 ops/s
# Warmup Iteration  12: 6.494 ops/s
# Warmup Iteration  13: 6.483 ops/s
# Warmup Iteration  14: 6.491 ops/s
# Warmup Iteration  15: 6.494 ops/s
# Warmup Iteration  16: 6.375 ops/s
# Warmup Iteration  17: 6.437 ops/s
# Warmup Iteration  18: 6.491 ops/s
# Warmup Iteration  19: 6.497 ops/s
# Warmup Iteration  20: 6.496 ops/s
Iteration   1: 6.502 ops/s
Iteration   2: 6.497 ops/s
Iteration   3: 6.485 ops/s
Iteration   4: 6.496 ops/s
Iteration   5: 6.489 ops/s
Iteration   6: 6.496 ops/s
Iteration   7: 6.498 ops/s
Iteration   8: 6.502 ops/s
Iteration   9: 6.493 ops/s
Iteration  10: 6.487 ops/s

# Run progress: 66.00% complete, ETA 00:09:41
# Fork: 4 of 5
# Warmup Iteration   1: 5.632 ops/s
# Warmup Iteration   2: 6.086 ops/s
# Warmup Iteration   3: 6.603 ops/s
# Warmup Iteration   4: 6.654 ops/s
# Warmup Iteration   5: 6.654 ops/s
# Warmup Iteration   6: 6.649 ops/s
# Warmup Iteration   7: 6.637 ops/s
# Warmup Iteration   8: 6.647 ops/s
# Warmup Iteration   9: 6.634 ops/s
# Warmup Iteration  10: 6.646 ops/s
# Warmup Iteration  11: 6.638 ops/s
# Warmup Iteration  12: 6.637 ops/s
# Warmup Iteration  13: 6.638 ops/s
# Warmup Iteration  14: 6.635 ops/s
# Warmup Iteration  15: 6.643 ops/s
# Warmup Iteration  16: 6.636 ops/s
# Warmup Iteration  17: 6.635 ops/s
# Warmup Iteration  18: 6.643 ops/s
# Warmup Iteration  19: 6.642 ops/s
# Warmup Iteration  20: 6.613 ops/s
Iteration   1: 6.652 ops/s
Iteration   2: 6.651 ops/s
Iteration   3: 6.646 ops/s
Iteration   4: 6.647 ops/s
Iteration   5: 6.653 ops/s
Iteration   6: 6.644 ops/s
Iteration   7: 6.633 ops/s
Iteration   8: 6.608 ops/s
Iteration   9: 6.640 ops/s
Iteration  10: 6.641 ops/s

# Run progress: 68.00% complete, ETA 00:09:05
# Fork: 5 of 5
# Warmup Iteration   1: 5.673 ops/s
# Warmup Iteration   2: 6.663 ops/s
# Warmup Iteration   3: 6.733 ops/s
# Warmup Iteration   4: 6.720 ops/s
# Warmup Iteration   5: 6.729 ops/s
# Warmup Iteration   6: 6.722 ops/s
# Warmup Iteration   7: 6.728 ops/s
# Warmup Iteration   8: 6.735 ops/s
# Warmup Iteration   9: 6.733 ops/s
# Warmup Iteration  10: 6.723 ops/s
# Warmup Iteration  11: 6.719 ops/s
# Warmup Iteration  12: 6.730 ops/s
# Warmup Iteration  13: 6.728 ops/s
# Warmup Iteration  14: 6.721 ops/s
# Warmup Iteration  15: 6.728 ops/s
# Warmup Iteration  16: 6.708 ops/s
# Warmup Iteration  17: 6.739 ops/s
# Warmup Iteration  18: 6.737 ops/s
# Warmup Iteration  19: 6.737 ops/s
# Warmup Iteration  20: 6.744 ops/s
Iteration   1: 6.742 ops/s
Iteration   2: 6.739 ops/s
Iteration   3: 6.734 ops/s
Iteration   4: 6.741 ops/s
Iteration   5: 6.741 ops/s
Iteration   6: 6.728 ops/s
Iteration   7: 6.743 ops/s
Iteration   8: 6.654 ops/s
Iteration   9: 6.682 ops/s
Iteration  10: 6.716 ops/s


Result "com.gs.collections.impl.jmh.LongIntMapTest.remove":
  6.596 ±(99.9%) 0.042 ops/s [Average]
  (min, avg, max) = (6.485, 6.596, 6.743), stdev = 0.085
  CI (99.9%): [6.554, 6.638] (assumes normal distribution)


# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 10 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.LongIntMapTest.remove
# Parameters: (fullyRandom = false, mapSizeDividedBy16000 = 100)

# Run progress: 70.00% complete, ETA 00:08:30
# Fork: 1 of 5
# Warmup Iteration   1: 3.154 ops/s
# Warmup Iteration   2: 3.392 ops/s
# Warmup Iteration   3: 3.449 ops/s
# Warmup Iteration   4: 3.457 ops/s
# Warmup Iteration   5: 3.444 ops/s
# Warmup Iteration   6: 3.439 ops/s
# Warmup Iteration   7: 3.423 ops/s
# Warmup Iteration   8: 3.441 ops/s
# Warmup Iteration   9: 3.440 ops/s
# Warmup Iteration  10: 3.412 ops/s
# Warmup Iteration  11: 3.419 ops/s
# Warmup Iteration  12: 3.442 ops/s
# Warmup Iteration  13: 3.434 ops/s
# Warmup Iteration  14: 3.399 ops/s
# Warmup Iteration  15: 3.427 ops/s
# Warmup Iteration  16: 3.434 ops/s
# Warmup Iteration  17: 3.415 ops/s
# Warmup Iteration  18: 3.430 ops/s
# Warmup Iteration  19: 3.434 ops/s
# Warmup Iteration  20: 3.426 ops/s
Iteration   1: 3.436 ops/s
Iteration   2: 3.429 ops/s
Iteration   3: 3.392 ops/s
Iteration   4: 3.430 ops/s
Iteration   5: 3.420 ops/s
Iteration   6: 3.433 ops/s
Iteration   7: 3.443 ops/s
Iteration   8: 3.438 ops/s
Iteration   9: 3.428 ops/s
Iteration  10: 3.428 ops/s

# Run progress: 72.00% complete, ETA 00:07:57
# Fork: 2 of 5
# Warmup Iteration   1: 2.704 ops/s
# Warmup Iteration   2: 3.294 ops/s
# Warmup Iteration   3: 3.340 ops/s
# Warmup Iteration   4: 3.384 ops/s
# Warmup Iteration   5: 3.418 ops/s
# Warmup Iteration   6: 3.352 ops/s
# Warmup Iteration   7: 3.367 ops/s
# Warmup Iteration   8: 3.403 ops/s
# Warmup Iteration   9: 3.403 ops/s
# Warmup Iteration  10: 3.404 ops/s
